transaction_id,land_id,old_owner,new_owner,land_price,document_hash,timestamp,is_fraud,fraud_type
baf06684-b669-49c3-835a-8194b1556007,1827,User_140,User_175,3501336,d1434c01538326724ab8a301b7a0aae6f24adb56176e78bf326d05c0f87f37cd,2027-02-11T06:02:45.828412,0,normal
8e6d5c2b-2af4-45e3-b6b8-dcc191a93661,1882,User_14,User_97,1886092,cc343a63a5f3cfe97379fe1feadd2f1e5a4d68a4546071e3f0803c1b8b7a9aa2,2027-05-27T13:44:44.828412,0,normal
94565ef3-a4f3-414b-9076-15eb992d731b,1401,User_295,User_417,283156,c5002a4c1a4c99f3beb13769d167989aacdde56d16194ec0c3583b66422634bb,2027-05-15T19:27:35.828412,1,abnormal_price
79742d7c-72b4-425e-9745-502a10b4ab23,2564,User_8,User_287,312418,8fb58d78051003db77e60d74e883b7973e533dd2ce11d47baa225a1f0eab421f,2027-02-06T06:18:56.828412,0,normal
1352bd40-ccd2-4819-a132-2f31fde3176d,1577,User_122,User_489,3759435,2b4637fd40c264032fa42aff40043f1ef8562f6c8912c02719ff3f68ba620e1f,2027-07-08T19:52:22.828412,1,duplicate_land
c86ac7c6-3702-42c2-b17a-252705a9fcaf,2766,User_154,User_181,4597837,f28ae11f16c89f080bad3d483f5d1f4900ab53c709de644f441826bfbe6c41f7,2027-08-11T16:39:47.828412,0,normal
74a5e65d-a82c-4d1d-b1a1-e329965886ce,1119,User_137,User_108,1133190,d33791a0bb894ddf33e4e48632e88d5f54f01c325ce80179e25c3d318ca7713f,2026-10-09T19:50:59.828412,0,normal
85d789ef-69ca-4593-a4aa-fa9f50f11d56,2488,User_330,User_364,996865,faf45b39f1c040ecbace2b0fd978b607a66f86bc83447fc3ffbdc3e73bd13702,2026-10-23T09:24:16.828412,0,normal
c2bc4b1b-e8d9-4384-b458-c09a233cca1a,2478,User_85,User_162,390372,96265fe42372aadf6e54a692a1917044fd3e7cea532f6b915fd95af7b1be7cff,2026-12-16T10:32:09.828412,0,normal
a2f0451d-6d43-4d0f-b09f-a917c221b001,2927,User_126,User_188,3856214,757db2f4b3d5d0e696e4f421db10160ad0c3f1b28d8cf9dfeeea7f2308290c60,2026-09-29T07:02:36.828412,1,duplicate_land
1b7a5a9f-b50d-4a60-a5ef-200ddfe678ec,1796,User_395,User_116,2476688,4a50d94212c4f4dd91edca83c2588992939f3b6301e25d769178dbc66aae00c6,2027-01-30T15:34:51.828412,0,normal
50868d39-b05d-4a3e-b5bd-2b401a867f6c,2967,User_319,User_427,796280,8d57902aa7622d8ac156ee5b863af08f0f22a56f31d768bc3a19b71dfd6bda14,2027-07-27T03:15:33.828412,0,normal
a46a957c-d447-44bf-b122-2c7d727e74bd,2305,User_330,User_55,25312931,fc349037a11c4c1514232e05d0893d3df0f919de0ff3ab19963b9770f0d22792,2026-09-01T06:45:22.828412,1,abnormal_price
75df9540-6aff-4195-98c7-880eb096eb2f,1734,User_79,User_89,2048793,5b83c5784ef229a0a4826bd07cae72b8ee0d6dac43e8636666fd59e2dd0a0238,2026-09-08T05:51:44.828412,0,normal
86e85080-af05-44b6-9fac-04de1bb7ee14,1234,User_468,User_173,4671136,aa0e339768d2169822531f228ef6d0ef14e0a266825d0e9eb1fb8768b85dd1ad,2027-07-14T19:49:53.828412,0,normal
5246ea6b-8736-4d90-9e53-1795c1ba7727,1138,User_485,User_204,4050826,97fe72bdb1eea58d0e57355cedd218e711204895c66a3f7608f5c97d96f1046e,2027-07-30T05:09:09.828412,0,normal
28a80fa8-bc1c-4239-a33e-209695f9d9ff,2535,User_46,User_286,4743283,1ef8968f18def2893c52182603debc64ddf3283d43622e64a4055403baa7b932,2026-10-31T15:46:11.828412,0,normal
491e1d2e-3b9a-4be8-aeec-9c9a11569348,2093,User_469,User_473,3069421,88d31ae55a4a3e8f84ce4a0acc3afeecbfad218b3f10520bdfcdf9d6736ccaaa,2026-12-31T09:25:15.828412,0,normal
70fa6546-f279-4fc8-8bfc-99c3af1ab710,2708,User_129,User_64,4627631,77b4930411b398953add4b5fd25021b33848f179e173a5897264958ea8f90395,2026-12-28T20:33:52.828412,0,normal
17785fcd-4c29-444d-ad73-3b17c557ef73,2549,User_144,User_464,2843896,863ba4417c76c6c81b16456d3c637ebd0e25c4006d56026d5c5283b1602c1da5,2027-07-27T16:56:36.828412,0,normal
39e3499b-502b-4f88-be9a-b0aac874258f,1983,User_419,User_77,3047421,3c751a3314b796659b141e8cce184a9a41bbb3115c90cefab423a00b88ccc9c1,2026-11-24T21:55:52.828412,0,normal
34caf5bb-dec6-4de9-a165-d3525b8f5f82,2288,User_284,User_81,3277168,abc02a90a1169adc0ef973f1b19e701aa5646993251be8fe9daf2ad4f9c9ae17,2027-07-08T07:37:04.828412,0,normal
fe84f0cb-e99e-49d1-a91e-5615cb128c14,2606,User_353,User_395,4751652,4c9fa1ea6c31b5444396680f614e26c2bac8ad8fa2240a267857b33e7a7ce496,2026-10-09T00:19:04.828412,0,normal
d6c67d23-b9a4-420f-b38f-083c9c0b4fb3,2343,User_2,User_151,446908,6883b09f4db6da898918d79299b7268dc1fc497c373944a804da2d8beb0cff0b,2026-12-04T07:30:21.828412,1,duplicate_document
11acd932-6d4c-4980-b96b-233eb5060c84,2355,User_94,User_329,3282776,f7ba62e6f89f49abfdb63902e019ae5800516c4a1658e13a55ca2f1b8d15f1ea,2027-07-04T21:15:15.828412,1,abnormal_price
bc680536-988d-47e1-bb9f-d7b02830d754,1831,User_375,User_474,3058546,d84a677fbd0ebfd71dfdc6e63a2b8aa58219d57d593af6f70f661a67853c8d6b,2026-11-11T20:54:59.828412,0,normal
cf4537b2-cb77-41bf-9338-acf68a12e559,1271,User_20,User_261,1400785,cac10cc1ac0b2221c7a727ca08d439d4114a75a4e09566dd6e6896851be548e9,2027-04-05T22:34:13.828412,0,normal
7576d06d-623f-4f35-ab5e-1bdd008eea1b,2321,User_287,User_306,2303991,de0420666f7a24e4b2021c7b6f81f50951bfaf7a7fb5961ae2992314f1b788f7,2027-06-05T23:30:13.828412,0,normal
66204427-49ea-40af-b495-029c1e760db7,1780,User_197,User_489,1594968,55fe87b0f928d7e0df19d190cc8ee771a2ae0b76ecfba94dff90f207310ab69d,2027-01-21T19:04:45.828412,0,normal
3f3bc22e-8b5c-4613-84ec-2613afa6314e,1326,User_117,User_245,1712252,87d1eacf73a7a167f2269ef2bc39379fb2adf1c3492537c9d9c822b567a26729,2026-12-29T08:01:15.828412,0,normal
0d1f4c83-e791-41ab-a281-8535bdfca60e,1031,User_78,User_316,5935744,282a32a3470777252dd0c1dba759efa6aa0a3dba8cab14f8c6aa93a74a41d611,2027-06-16T21:13:10.828412,0,normal
cdc69ea4-76e2-4711-9846-aaf44eeb3afc,2731,User_365,User_173,873885,bb33860707584e359f6977207bc128039afa01a14fb0d6dbda359adb575449f3,2027-04-04T21:15:13.828412,1,rapid_transfer
93a14a02-1e6b-4a3c-9e8e-e1467ce8ce52,2426,User_160,User_54,26470535,4de1c3c5e5796297d1b3067d3901b5db176d06c1cb948135dd2b9d2c77ee2fc7,2027-01-31T04:02:30.828412,1,abnormal_price
9e51d173-b072-40e2-b3cb-01f78ce1abb1,1985,User_498,User_439,3933858,73bbd8e614f43d68ea280040b58c4710831cd489be80e8d1e3ab2ac5879708ef,2026-11-24T21:33:26.828412,0,normal
10e948df-f88a-4853-b15f-273876efc3ba,2964,User_184,User_427,1107290,724a9e08b506db8f088e33ec86af10b50e3d14acca552d5030f8ca58042508fb,2027-05-09T04:08:15.828412,1,duplicate_land
e359d1dc-cd18-4624-a7e3-235d62a18dbb,1492,User_443,User_161,4241957,9dff6b0041ff42213e4407b636aaedbc4f799f891480e213f4a54bd5456fc4e8,2027-03-17T08:07:32.828412,0,normal
d8799ca5-305f-4365-bb64-cab10b088edb,2568,User_186,User_499,604721,fc7cb059689cba755c56b9da9c61e3a902f1747b0e06a8688bec782bc12c01e6,2026-12-12T02:33:25.828412,0,normal
c00beacd-98e9-4fd1-b5d6-8a948f4b94d8,2292,User_92,User_459,3958327,ba0c728381b69a8422a94835c209daf00f142fed6b1a802fd3add632674af467,2026-09-06T12:01:13.828412,1,duplicate_land
c4c373ec-8a62-4a6d-a561-a4972aa0ed82,2865,User_159,User_307,3821482,de81c847e62a9806c15391d1d8128062dc859127ce0ce82d10503039fe018b42,2027-01-06T08:25:32.828412,0,normal
2a9406c6-fd12-4400-970e-f96b154216b3,1314,User_18,User_38,4536164,d8ad436a9df9775769bc44eec2c8f771fd51916511673a55453967d8c29192f3,2027-07-18T00:50:26.828412,0,normal
699bd1d2-8009-4e43-9641-e58d3cb24fbe,1599,User_231,User_84,3456179,bca3e93aa3d36f16fdbd14ccd43f966d7e80cd0d0436ecc2577fa7fdaf0a2dc6,2027-01-09T20:04:45.828412,0,normal
0c3c16f5-36bc-4961-b240-460c32c26043,1114,User_183,User_190,2128864,8d57902aa7622d8ac156ee5b863af08f0f22a56f31d768bc3a19b71dfd6bda14,2026-10-10T15:50:29.828412,1,duplicate_document
90c56d5b-38fc-418e-81d5-6ff7ece4b2ea,2869,User_421,User_402,348167,74be4bf1a5a7a943bda4e90765338a30efbcfd7bcba2c3f183b3478e922003ed,2026-08-25T01:27:16.828412,1,duplicate_document
6be797d5-3ba9-4543-8c97-66be3e41fc05,1858,User_111,User_243,2634719,ce5c42804e023bd0465d6787bdac2a59183c941c3e1be6545f69643f40ae2837,2026-10-27T07:10:10.828412,0,normal
e9c3898d-dc86-496a-9ef6-2599114fd1a2,2038,User_292,User_20,2215865,3b0eab7d428dd1a41b4f59339c09d5a554d5da521f4d670552ad337e26862685,2027-03-13T18:29:59.828412,0,normal
ebf10636-fc8a-46e1-8468-58e61759743f,2298,User_106,User_477,4643364,c68d178008c93168bdc46c283d87623cb8aa80868e86941ec2540b6fbbd1a726,2026-10-02T08:15:37.828412,0,normal
f2b137ab-28d4-44bc-a3b1-402e121c04c4,2352,User_398,User_52,3737969,b40d297920634e73d74a07928034a7df225f33fad7c7aed7019f07d96cd6e634,2026-08-29T00:55:18.828412,0,normal
e1a36150-facd-4ff6-b39c-1b364899f7f8,2561,User_388,User_273,3630476,9967bb48a265ed0c0234ac4f1379a272561e633789e813791880134023507a23,2027-07-15T18:10:25.828412,0,normal
119672fa-f1ae-4c14-8482-d17e2b21c056,1449,User_109,User_429,4063326,7c7eb0d47a559dd13339136fa921b018a2f7a12216a84814527b79bbbece5c95,2027-07-19T22:50:03.828412,0,normal
31dfafb0-f70a-436b-a8ec-eeb40c0af763,1364,User_403,User_377,950863,64c3cb994a33b6f5946b5eb7130b3352fb6b2e8c60812cf469cb5bc70405eee7,2026-09-16T04:48:02.828412,0,normal
4f6357e1-72ed-4527-a026-4415ee654a86,1907,User_283,User_369,3302353,93464edc62f1c2a67a394973998bb6dd19632b964e5baf34a0fc083b49a3c0bd,2026-08-14T15:48:27.828412,0,normal
8e6f0831-bbfc-434a-9456-19542b920445,1734,User_89,User_481,2048793,5b83c5784ef229a0a4826bd07cae72b8ee0d6dac43e8636666fd59e2dd0a0238,2027-05-02T09:11:51.828412,1,rapid_transfer
c32f89ad-a9a3-41f3-887a-05fa3d319e7c,1462,User_162,User_1,4213729,e8bf0acc252b59e8845a19c7cfd0a66f7dbe3868bbc1e69c35189a8fd08829c6,2027-02-23T15:49:17.828412,0,normal
e0091d36-d843-4ac5-b53e-9f653638e869,1753,User_9,User_351,532717,2ce9bb3ee162f906c87429cc3b4013b4eab66af41e7544bce9d2ed46af0fd3b6,2027-04-05T23:15:07.828412,0,normal
f8f56d40-12c7-47c7-b99a-41dcb398b59f,1702,User_478,User_205,1759503,c3c0c66a924112557376feb4de1e5e84628dc1461196db9a347de2d3783f99df,2027-04-27T22:41:28.828412,0,normal
7e412560-58b5-43bd-9f23-2dcabbf98b34,2387,User_248,User_458,1875869,3e5b0d36a772ba93ef552855a45dc43cd6eb3edc5d5f27c3bfc711a45e75d233,2026-09-19T01:01:40.828412,0,normal
8fec910f-9201-4010-b38e-87572250ec88,2670,User_462,User_81,4269300,4e9a89c9c3bb64553085e6ae8a296ad6d90fcf4a708b375a205687563bb5ae9b,2027-04-03T15:38:23.828412,0,normal
f6b5029f-7466-4c52-a9e8-bf5c0e8b9641,2674,User_64,User_48,3428144,22662ace121aac550a311c7af7bae764ab6a6e6165d3281e296271f44b5e2bb8,2026-10-14T15:44:21.828412,0,normal
0b65d4b6-90be-4e75-a82c-d2dd0e6c55e8,1061,User_500,User_452,2471837,598c12b38a7491fae452ecb68fbaf4ee204f2ee75b14c26390456a8e77375380,2027-08-04T23:50:33.828412,0,normal
8d1b7f90-b63b-467c-99a4-cc87d293ffbb,2304,User_150,User_440,1535721,220dab9efabde728816cce5606a63d79a7a4bf63791d67b625c2f404090a5fb4,2026-12-12T13:22:38.828412,0,normal
6e9c776a-60b1-4020-a99f-abd3ce2da329,2802,User_271,User_362,4500777,52b3cf855f2bc32e747073765245d7a50198c9ed7e8a67958cda19591c9db80f,2027-04-02T04:32:02.828412,0,normal
fc00532a-a86d-4a7f-91da-a7ebe78cfbef,1160,User_101,User_261,1051583,43ab5c2fab0814d0fe916c4ddeb1aa05daa5201ca7356a02b87e8c4fbcda067a,2027-02-19T03:54:11.828412,0,normal
02190f1f-058d-4778-9696-0c5ab17bc4f7,1800,User_31,User_15,4734335,cbab79a060704165ea6b7543c06c2f1f0e9600d70d09fb445aec255366b52af9,2027-02-08T01:47:47.828412,1,duplicate_document
32740609-b0aa-4e5c-b6ca-1eeca1cba29c,2689,User_464,User_75,3403415,0e6bbfa9fc58a7d447718f382fe23c37abcec6b3d8c010391314a2ade7862753,2026-12-05T06:56:09.828412,1,rapid_transfer
e791bb43-631f-4a37-8d03-e5aff28ab1f3,1507,User_23,User_166,2330487,50b585a3155c95f22ce4b5ca7e2dc63222baea1b3ba526c0f8fc0283c52086a0,2027-08-01T21:51:52.828412,0,normal
50b37159-16b8-4904-b455-bd039941a860,2778,User_493,User_108,3740771,53db0be38347856953c0d5973f0f2b56032bec63ed4c9ecd725e7148e599fbca,2026-11-03T08:09:25.828412,0,normal
42262ca1-e695-421c-b431-c35dd24cee8b,1369,User_229,User_473,2829176,64b5795c0eb878660f9296b442049e149f7698861ce86a305256a35365c5eb92,2027-06-12T23:12:26.828412,0,normal
cf5f31e8-b2c4-4e88-bcd0-d186173a7e76,2362,User_383,User_387,2201897,3f037b5b51e17ce539f07cbea5da24a9554bdee1177394fb00379fe6c50180b1,2027-08-06T21:36:45.828412,0,normal
47cc8936-b250-4edc-befa-3b51c359b66a,2250,User_418,User_292,939597,4e0e31e0a2cb3e960ad298a9e882eba8dd2545396be918b47c2c69df40ff5fa8,2026-08-20T19:21:18.828412,0,normal
7db589c6-9e17-4b18-b7eb-94110c9aad46,2920,User_217,User_488,3061348,f5e0f2a4101ea9890c24a690a42a521a22579f0e8e3d2548bce98774ab34fbf2,2027-02-08T17:20:40.828412,0,normal
b31749f6-4023-4cfd-b171-609b1aca71bf,2642,User_209,User_303,935587,60212b21cc78d5943a44bd66d712eeaac871d8d7f188bd33cfe98197538db7c3,2027-02-20T19:28:30.828412,0,normal
992576ee-dda3-41b7-a1cc-9226559de652,2572,User_426,User_295,892718,d80050576e3aab3e32091cc8909e43f6ff648d85933f2dc08dc4e5d2898a34c4,2027-03-24T06:53:50.828412,0,normal
01e999aa-6a58-41a1-a0e1-372066895c32,2884,User_409,User_146,1241988,510bf2b9302f379c26c85dbaed2169e3e8a28cbe91c9be0e0538a0efed00a421,2026-09-17T22:05:47.828412,0,normal
14d66466-708a-4d3a-b43d-e31c79e63f8a,1079,User_245,User_162,2017488,1c7b17c5106e7c9dd6670850f7ecd2284f15dd8774f5ccf449377c0fb6faf98a,2027-07-16T20:29:00.828412,0,normal
8c85f92b-1db2-4ee1-8084-b6f3d9db9fc2,2802,User_362,User_157,5262637,52b3cf855f2bc32e747073765245d7a50198c9ed7e8a67958cda19591c9db80f,2026-12-21T23:03:35.828412,0,normal
9c9f241b-d83c-4708-b63d-d1fdb9837a85,2535,User_286,User_231,4253482,1ef8968f18def2893c52182603debc64ddf3283d43622e64a4055403baa7b932,2027-04-21T22:42:37.828412,0,normal
f02fb3f6-c1b3-4fdc-9d67-c6d87de4118d,1866,User_110,User_264,525262,f638ce62ea1dda8b7f433c72a84b313f614043ee26305b5d63d21766c1fe8847,2026-12-28T15:20:46.828412,0,normal
9efd2f32-0482-4139-953e-41a3ce51b3a8,1865,User_23,User_480,5209572,fe530ef47642efb8f44ffd8061f0c69fab89dadf5d99de6b4934de16f42ccc10,2027-07-02T00:20:15.828412,0,normal
36e46fce-b8df-4e09-a20e-79d1afe1618d,2813,User_452,User_155,2161439,51f009cb1086d376454ac3175cafeffee25894b004f77cd7810f7ca70cc9a10a,2026-10-31T15:51:12.828412,0,normal
569620ab-f04c-4611-b7f9-5de57ddeb4bb,1187,User_175,User_454,3501586,c203455bbb885c6f751c510f533f2d798d0f335b8a6f4c23f9113042af87caba,2027-05-09T17:00:20.828412,1,duplicate_land
b5805b2f-e98a-4a14-af69-f2160ed6966a,2140,User_284,User_197,3991050,505515f39ed837023252341d0dcceb11b3f621454610e103b404d2c5aa3c4a2c,2027-04-07T07:17:52.828412,0,normal
95c08698-35ec-4423-be24-24a132419974,1773,User_396,User_112,2822838,c0cbcb9ad6b4f501d187f5f090d8d19ed36937bbc800ac38de284fad0478bf38,2027-05-08T06:37:15.828412,0,normal
4bb960a7-7af2-4b69-83ea-2b4e208532db,2011,User_303,User_36,2464317,9b124f500225f76e6fb5d918cd85ddf6fdbce2a10f52100f81365516254a89be,2026-12-17T14:05:22.828412,0,normal
f0294eeb-4bdd-4dfb-b1ed-cadec9a8271b,1248,User_350,User_437,555260,051b831a270af9b2b9b73b382b4f7aa253cc8ced8f7baf418aa79195ac932315,2026-09-05T07:31:26.828412,0,normal
63122405-459e-4c3a-9585-281947030ee4,1541,User_99,User_105,5348464,ec27840734c551f4858273e01efd2fc7c86fe83c0aef2b8b6752f206f5f30446,2027-03-15T20:49:23.828412,0,normal
df39e8d9-d19b-4c56-b47d-4507bc844316,1438,User_235,User_393,5025098,6ff8bac57b04dbe2b20697c3aca8a3d00ce1c900badab92923223b0dbeed5006,2027-06-04T22:52:16.828412,0,normal
01fec872-8984-4532-a85a-c45e5e59134d,2677,User_379,User_334,179470,4f24494cf8b89d0fffb6a4ce28823ca27a5507f4690ed3f2ad1f55093c4fae3b,2026-10-20T12:27:27.828412,1,abnormal_price
7dd1b187-26a4-4399-a537-14642d52dfcd,2564,User_287,User_352,287590,8fb58d78051003db77e60d74e883b7973e533dd2ce11d47baa225a1f0eab421f,2026-09-01T07:18:44.828412,0,normal
716e55f4-a3c4-438d-a8e9-f6f321962022,2088,User_75,User_114,2617625,7556248f54cb33615de34f86b3ee98bfdfff6580dca4a71827e5e7d2c6246cfe,2027-08-06T08:34:24.828412,0,normal
0efbb060-8203-4cba-8ab1-44098c879ab5,1690,User_169,User_88,2703967,3e5b3ea8efd962620820f3c43995bca132c7739e0b1886294935ac42901e3d86,2027-06-07T04:42:46.828412,0,normal
0bfc4db3-d26c-4c66-9c56-744f8261227f,2354,User_84,User_370,5070057,238b3a183776366ed91db76eadd524bd177ddd6df6ac23615628d065d9af5a4b,2026-08-14T21:29:21.828412,0,normal
edebaf1f-2bf0-4afe-a779-305a7d82c5c6,2020,User_174,User_331,4681183,812199d30f123366044431a735472a02dd4154f2cf991b07d1da7aa991ed956e,2027-08-03T19:25:04.828412,0,normal
97e0a8d8-d205-4a5d-aca5-45059dc61e11,1385,User_265,User_47,4585670,eb9d53f09f5037ebd829a087ebfebd35b5fcc099ec4abb36649deade7390c20e,2026-08-21T19:15:47.828412,1,duplicate_document
c00a983c-a551-4ac3-955e-348f828e5ca2,1845,User_1,User_358,1370028,ed7b3ca68b18bc20d0e0fd32cec130674bf223ccdec6b8106ebce14bfdef390e,2026-11-29T22:25:00.828412,0,normal
74497b4a-8e7a-4c06-89ad-8792c3d6cb65,2740,User_219,User_355,3220488,ecc68b80416db0172aed88af1885239f9ae8fa63c1206ce9bf6633ba0012b6d2,2027-01-05T23:57:34.828412,0,normal
3e140fbd-6f24-4031-8fa3-b5b1d67f8a87,2016,User_360,User_236,2614800,794316f0853f109906119e5c49e142c840f95252f0393d905889f74860d2a0b3,2027-06-05T02:53:53.828412,0,normal
3204d403-e985-4243-943a-4926ecd9ce4f,2323,User_230,User_18,6300142,dcf120c3532a0d48fadfa0b4971e932dde67f84249878e7c2e52bce8a30ee467,2027-02-21T06:41:22.828412,0,normal
78aedba5-29d7-4734-a1d3-02d2ec73f453,1655,User_68,User_336,1542576,5648aa8da251c1cdf76c594f1153731f53901b8c1083d711d42160a4d67ce488,2027-01-11T05:48:52.828412,0,normal
4dc03a6e-c67d-4bee-94cc-185c1710e4de,1759,User_52,User_22,3589951,5168ab0b0480d4819a7a09be91b2abaaaa45f9b46404a5ac82db9b06064de150,2026-11-25T16:57:32.828412,0,normal
6fc6bcec-dc58-4097-a07a-28e6e85a1f79,1589,User_142,User_230,3130853,462d94f33e1594058a7f472efe5c1955f3192b170419df155b2e16e106fb679f,2027-05-23T22:29:35.828412,0,normal
32dfe3e6-6af1-49af-b21a-7f0dc002814a,1521,User_429,User_433,4635125,6aae414fa999d14851046d97d9883ae88c948b0558e6e4ce47d5ab97a122b334,2026-12-01T02:17:37.828412,0,normal
d761ff6b-6324-4833-bf78-0aaecbec93da,1063,User_410,User_152,4667938,bd85e5bab7e6360d775a85a8bf32898f24415df5e35075a1720f3f5ec62a762e,2027-01-16T05:56:28.828412,0,normal
c03dda35-64a0-47bc-90ee-b4b8e52cc751,1632,User_294,User_108,24354466,2a12009008b046c60a88efb9b7847595ea395ea40d9176a5a9227524f21cd715,2027-07-31T14:35:33.828412,1,abnormal_price
4fa5cde5-de5a-49d9-92a7-507e1011ae4a,2565,User_390,User_11,3757436,421fe5510bc40ee7ea9c58385fda881fa3d9e0f5fdeb80f4e5c11ddead60d809,2027-05-31T22:18:15.828412,1,duplicate_document
9395c34a-5045-4ead-bd77-3b56b693810e,1667,User_113,User_269,2510289,f0034a536e5105297dfc406a8d3990497008a3fd06136d1c4632ea21d52c8dec,2027-04-01T06:01:13.828412,1,duplicate_land
2cc500f1-8cf1-4cd7-af42-845d6ea42181,2635,User_255,User_493,5282515,96c15818501fd5e5d2c198324372906d9b9f32576488d284db407cd996c030a2,2026-09-23T01:43:19.828412,1,abnormal_price
c2f9b93c-1d7f-4798-9b0d-aa5c85755f38,1670,User_224,User_350,2202836,a30b1330454cc50777eafaf5eb3518b7ac41385cbe245d1d88f0b37e3c14d52b,2026-11-18T04:45:55.828412,0,normal
61b021df-7a21-494e-be36-a458cf2e143d,1161,User_496,User_147,1826465,a02ebeb711b66ca1c363b8547f848b43495bc347ee547b7f3f23be6896255207,2027-08-02T10:25:22.828412,0,normal
38df1bea-403b-4a49-aec3-5d57876e870c,1086,User_335,User_299,1290356,a94aa99bd3ce365a5b9f0ab794d7234ead3bae3522d170450567a23b2d1d0a67,2027-03-02T04:32:34.828412,0,normal
b1d83398-1f4a-49af-b6d4-e5cf66f4d281,1431,User_71,User_204,1274789,be4909bfd1d21038956b5edb34b3529434ab8534552fe2e42f888e324776ab2b,2027-07-25T22:06:52.828412,0,normal
412b24de-85f0-4d56-8484-3b840c147c4a,2642,User_303,User_265,1092855,60212b21cc78d5943a44bd66d712eeaac871d8d7f188bd33cfe98197538db7c3,2026-10-07T13:39:13.828412,0,normal
e98b17c1-c84c-469b-9595-dee99e7f018b,2685,User_3,User_305,3344584,f44b474a7e4f75c04d99f0e1aa5f405c524dcd14e478ce16680d03ceee6e28e2,2027-05-12T02:53:46.828412,0,normal
210212af-3b30-44bf-b813-abfe08466344,1793,User_88,User_357,3031248,824bb83d9275383c6a03a68162c4b3c9323c3b17bbb67081100744373e9effa6,2026-12-02T00:05:41.828412,0,normal
a2359315-5853-49dc-a503-509104f627f1,1509,User_204,User_89,1009353,9958c35ce415f16bc70276dec27e74f4f924872f19575ca3014f560e812e7993,2027-02-12T20:35:25.828412,0,normal
141feeb2-5f03-49fb-96b2-a220a653cfb3,2374,User_218,User_36,4011826,415d400498667d730fd5986cd01d3f18f1c9b550b3e6c52ec27c6a5267b4f555,2026-12-26T12:20:33.828412,0,normal
410e1eb6-1c22-40e0-bf5e-c8a33418ce73,2556,User_93,User_466,3447185,1ce659b7cc29268a990e9ed07a44347b48e96a7812119b095477e1b12dfa3826,2027-04-02T06:49:20.828412,0,normal
83a55c16-036f-43e9-9062-65bc4e453a73,1082,User_61,User_230,6167834,2263e8dacf02710c751f519b14d39ec180c68c4a06b554ebd14c704aa24cd893,2026-09-13T01:50:27.828412,0,normal
41f57816-7550-4550-9706-6791cb5dd41d,2364,User_487,User_198,1646095,a5b09e252c78051be0e0974dfd946061ae03c2b1cfcac6e45d959a7ca413029b,2027-05-28T21:55:31.828412,0,normal
e93bb265-fa31-4978-8f48-419689ae9904,1047,User_76,User_456,2864474,8dabb2b3995212cf177ff9656a4fa8891d760d06075235e29d74ccdc9e98cc48,2027-02-13T08:26:37.828412,0,normal
01cc4158-b3e9-4ccf-80c7-299fc755c9e1,1129,User_357,User_62,3451684,a69f6113631c45428d55d10e005508aa302fe4d2082dfac232ef39ce13059ded,2026-11-30T10:05:42.828412,0,normal
776a00ae-25c6-4253-91de-d8e50837b6f6,1771,User_313,User_15,2227917,a7ab3e57a07b8ac5fe57d48fd2e9678c96437698f3791e20dfeefbf4ac64e308,2026-10-14T16:47:12.828412,0,normal
dfaed6ea-3941-42bf-9c56-fbd44b3460a9,1245,User_350,User_393,346357,340092cb2e2501fd91ec9a7a77c78df1df4a82e535e69b208d4d30516fadb36f,2027-02-19T23:38:30.828412,1,abnormal_price
c7301ad1-01cb-4a9e-be7b-ac2c6d031184,2284,User_320,User_215,4824667,9ecbec045e29df76806d0633e3f6015d6f8dc9af7ac9d4f6a388d0eb09f86cf9,2027-07-24T08:11:47.828412,0,normal
10d89669-bbb4-41d9-9dde-52502f05b465,2533,User_339,User_480,1589330,bd24222f814b21c223b32d4ad662e51d0de75e50b7459817c691a047918b7a3d,2027-06-06T07:55:51.828412,0,normal
4592ed41-7e24-455d-93b3-5223c4693624,1984,User_122,User_20,3706988,78af3d8f6716cc227efb2cceedf5bed6cca1d70f2952bfa8a4938632a029f8d8,2026-12-16T22:12:38.828412,0,normal
81daf81f-ccdf-4c7a-802f-150a62395e08,2534,User_230,User_9,1792288,bde3f8064734b86dc9fa52fa08d34c191192482c559df402502a93c483d0745f,2027-05-08T08:18:04.828412,0,normal
e9392980-b2fc-477b-a9b4-61b2ac88ebc2,2347,User_252,User_161,3252752,6e279b3d0c0980f0093fa5fcfe65c67290aae6ee45da7d2699d4feecd1d55d1c,2027-03-14T07:14:25.828412,0,normal
90039d32-5182-4ddb-849b-2e7f35d74da5,1866,User_264,User_34,433859,f638ce62ea1dda8b7f433c72a84b313f614043ee26305b5d63d21766c1fe8847,2027-07-01T03:32:20.828412,0,normal
ecf442b8-46c3-4c3c-97f2-548cb19fdfc1,1732,User_319,User_186,4993612,8fd008d07ef9691d4917f47f161edf5622cafb264428e792ae86dde1ea6926dc,2027-05-09T11:47:46.828412,0,normal
bfbd4c16-25f5-4135-a261-2f29e61d7cd5,1084,User_117,User_81,1706386,1b768e1ccd5965e5effe168dc0cf8e9a19eb9aa4e845fc74995a050bf5ebcd7e,2027-03-02T23:40:07.828412,1,duplicate_document
d9cbcbbe-cb86-426a-b75f-18c878c54e02,2647,User_355,User_384,343776,d2a026efdb4311ae23071e819c2f2caa645fcd57009f38e9938710cb99b3804a,2027-04-10T05:05:01.828412,1,abnormal_price
